batting_team,bowling_team,venue,gender,runs_y,result_first_innings
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Welsh Fire,Northern Superchargers,Headingley,male,173,1
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Birmingham Phoenix,Manchester Originals,Emirates Old Trafford,male,87,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Northern Superchargers,Trent Rockets,Trent Bridge,male,132,0
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Welsh Fire,Southern Brave,Sophia Gardens,male,165,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
Trent Rockets,London Spirit,Lords,male,123,1
