batting_team,bowling_team,venue,gender,current_score,balls_bowled,balls_left,wickets_left,crr,runs_remaining
Welsh Fire,Southern Brave,The Ageas Bowl,male,133,91,9,6,7.31,11
Welsh Fire,Southern Brave,The Ageas Bowl,male,134,91,9,6,7.36,10
Welsh Fire,Southern Brave,The Ageas Bowl,male,135,92,8,6,7.34,9
Welsh Fire,Southern Brave,The Ageas Bowl,male,136,93,7,6,7.31,8
Welsh Fire,Southern Brave,The Ageas Bowl,male,137,94,6,6,7.29,7
Welsh Fire,Southern Brave,The Ageas Bowl,male,138,95,5,6,7.26,6
Welsh Fire,Southern Brave,The Ageas Bowl,male,139,96,4,6,7.24,5
Welsh Fire,Southern Brave,The Ageas Bowl,male,140,97,3,6,7.22,4
Welsh Fire,Southern Brave,The Ageas Bowl,male,140,98,2,5,7.14,4
Welsh Fire,Southern Brave,The Ageas Bowl,male,141,99,1,5,7.12,3
Northern Superchargers,Manchester Originals,Headingley,male,0,1,99,10,0.0,200
Northern Superchargers,Manchester Originals,Headingley,male,1,2,98,10,2.5,199
Northern Superchargers,Manchester Originals,Headingley,male,2,3,97,10,3.33,198
Northern Superchargers,Manchester Originals,Headingley,male,7,4,96,10,8.75,193
Northern Superchargers,Manchester Originals,Headingley,male,8,5,95,10,8.0,192
Northern Superchargers,Manchester Originals,Headingley,male,9,6,94,10,7.5,191
Northern Superchargers,Manchester Originals,Headingley,male,10,7,93,10,7.14,190
Northern Superchargers,Manchester Originals,Headingley,male,14,6,94,10,11.67,186
Northern Superchargers,Manchester Originals,Headingley,male,15,7,93,10,10.71,185
Northern Superchargers,Manchester Originals,Headingley,male,16,8,92,10,10.0,184
Northern Superchargers,Manchester Originals,Headingley,male,16,9,91,10,8.89,184
Northern Superchargers,Manchester Originals,Headingley,male,20,10,90,10,10.0,180
Northern Superchargers,Manchester Originals,Headingley,male,20,11,89,10,9.09,180
Northern Superchargers,Manchester Originals,Headingley,male,26,12,88,10,10.83,174
Northern Superchargers,Manchester Originals,Headingley,male,32,13,87,10,12.31,168
Northern Superchargers,Manchester Originals,Headingley,male,32,14,86,9,11.43,168
Northern Superchargers,Manchester Originals,Headingley,male,33,15,85,9,11.0,167
Northern Superchargers,Manchester Originals,Headingley,male,34,16,84,9,10.62,166
Northern Superchargers,Manchester Originals,Headingley,male,34,16,84,9,10.62,166
Northern Superchargers,Manchester Originals,Headingley,male,38,17,83,9,11.18,162
Northern Superchargers,Manchester Originals,Headingley,male,39,18,82,9,10.83,161
Northern Superchargers,Manchester Originals,Headingley,male,43,19,81,9,11.32,157
Northern Superchargers,Manchester Originals,Headingley,male,43,20,80,9,10.75,157
Northern Superchargers,Manchester Originals,Headingley,male,43,21,79,8,10.24,157
Northern Superchargers,Manchester Originals,Headingley,male,43,22,78,8,9.77,157
Northern Superchargers,Manchester Originals,Headingley,male,43,23,77,8,9.35,157
Northern Superchargers,Manchester Originals,Headingley,male,43,24,76,8,8.96,157
Northern Superchargers,Manchester Originals,Headingley,male,44,25,75,8,8.8,156
Northern Superchargers,Manchester Originals,Headingley,male,45,26,74,8,8.65,155
Northern Superchargers,Manchester Originals,Headingley,male,46,27,73,8,8.52,154
Northern Superchargers,Manchester Originals,Headingley,male,46,28,72,8,8.21,154
Northern Superchargers,Manchester Originals,Headingley,male,46,29,71,8,7.93,154
Northern Superchargers,Manchester Originals,Headingley,male,48,30,70,8,8.0,152
Northern Superchargers,Manchester Originals,Headingley,male,49,31,69,8,7.9,151
Northern Superchargers,Manchester Originals,Headingley,male,49,32,68,8,7.66,151
Northern Superchargers,Manchester Originals,Headingley,male,55,33,67,8,8.33,145
Northern Superchargers,Manchester Originals,Headingley,male,55,34,66,7,8.09,145
Northern Superchargers,Manchester Originals,Headingley,male,56,35,65,7,8.0,144
Northern Superchargers,Manchester Originals,Headingley,male,58,36,64,7,8.06,142
Northern Superchargers,Manchester Originals,Headingley,male,59,37,63,7,7.97,141
Northern Superchargers,Manchester Originals,Headingley,male,60,38,62,7,7.89,140
Northern Superchargers,Manchester Originals,Headingley,male,61,39,61,7,7.82,139
Northern Superchargers,Manchester Originals,Headingley,male,61,40,60,7,7.62,139
Northern Superchargers,Manchester Originals,Headingley,male,62,41,59,7,7.56,138
Northern Superchargers,Manchester Originals,Headingley,male,63,42,58,7,7.5,137
Northern Superchargers,Manchester Originals,Headingley,male,65,43,57,7,7.56,135
Northern Superchargers,Manchester Originals,Headingley,male,66,44,56,7,7.5,134
Northern Superchargers,Manchester Originals,Headingley,male,67,45,55,7,7.44,133
Northern Superchargers,Manchester Originals,Headingley,male,71,46,54,7,7.72,129
Northern Superchargers,Manchester Originals,Headingley,male,71,47,53,7,7.55,129
Northern Superchargers,Manchester Originals,Headingley,male,73,48,52,7,7.6,127
Northern Superchargers,Manchester Originals,Headingley,male,74,49,51,7,7.55,126
Northern Superchargers,Manchester Originals,Headingley,male,80,50,50,7,8.0,120
Northern Superchargers,Manchester Originals,Headingley,male,80,51,49,7,7.84,120
Northern Superchargers,Manchester Originals,Headingley,male,84,52,48,7,8.08,116
Northern Superchargers,Manchester Originals,Headingley,male,84,53,47,7,7.92,116
Northern Superchargers,Manchester Originals,Headingley,male,86,54,46,7,7.96,114
Northern Superchargers,Manchester Originals,Headingley,male,87,55,45,7,7.91,113
Northern Superchargers,Manchester Originals,Headingley,male,93,56,44,7,8.3,107
Northern Superchargers,Manchester Originals,Headingley,male,93,57,43,7,8.16,107
Northern Superchargers,Manchester Originals,Headingley,male,97,58,42,7,8.36,103
Northern Superchargers,Manchester Originals,Headingley,male,97,59,41,7,8.22,103
Northern Superchargers,Manchester Originals,Headingley,male,103,60,40,7,8.58,97
Northern Superchargers,Manchester Originals,Headingley,male,104,61,39,7,8.52,96
Northern Superchargers,Manchester Originals,Headingley,male,104,62,38,7,8.39,96
Northern Superchargers,Manchester Originals,Headingley,male,105,63,37,7,8.33,95
Northern Superchargers,Manchester Originals,Headingley,male,106,64,36,7,8.28,94
Northern Superchargers,Manchester Originals,Headingley,male,106,65,35,6,8.15,94
Northern Superchargers,Manchester Originals,Headingley,male,106,66,34,6,8.03,94
Northern Superchargers,Manchester Originals,Headingley,male,110,67,33,6,8.21,90
Northern Superchargers,Manchester Originals,Headingley,male,111,68,32,6,8.16,89
Northern Superchargers,Manchester Originals,Headingley,male,112,69,31,6,8.12,88
Northern Superchargers,Manchester Originals,Headingley,male,112,70,30,6,8.0,88
Northern Superchargers,Manchester Originals,Headingley,male,112,71,29,6,7.89,88
Northern Superchargers,Manchester Originals,Headingley,male,116,72,28,6,8.06,84
Northern Superchargers,Manchester Originals,Headingley,male,117,73,27,6,8.01,83
Northern Superchargers,Manchester Originals,Headingley,male,118,74,26,6,7.97,82
Northern Superchargers,Manchester Originals,Headingley,male,122,75,25,6,8.13,78
Northern Superchargers,Manchester Originals,Headingley,male,122,76,24,6,8.03,78
Northern Superchargers,Manchester Originals,Headingley,male,128,76,24,6,8.42,72
Northern Superchargers,Manchester Originals,Headingley,male,132,77,23,6,8.57,68
Northern Superchargers,Manchester Originals,Headingley,male,134,78,22,6,8.59,66
Northern Superchargers,Manchester Originals,Headingley,male,136,79,21,6,8.61,64
Northern Superchargers,Manchester Originals,Headingley,male,137,80,20,6,8.56,63
Northern Superchargers,Manchester Originals,Headingley,male,138,81,19,6,8.52,62
Northern Superchargers,Manchester Originals,Headingley,male,142,82,18,6,8.66,58
Northern Superchargers,Manchester Originals,Headingley,male,143,83,17,6,8.61,57
Northern Superchargers,Manchester Originals,Headingley,male,144,84,16,6,8.57,56
Northern Superchargers,Manchester Originals,Headingley,male,147,85,15,6,8.65,53
Northern Superchargers,Manchester Originals,Headingley,male,151,86,14,6,8.78,49
Northern Superchargers,Manchester Originals,Headingley,male,153,86,14,6,8.9,47
Northern Superchargers,Manchester Originals,Headingley,male,157,87,13,6,9.02,43
Northern Superchargers,Manchester Originals,Headingley,male,157,88,12,6,8.92,43
Northern Superchargers,Manchester Originals,Headingley,male,161,89,11,6,9.04,39
Northern Superchargers,Manchester Originals,Headingley,male,162,90,10,6,9.0,38
Northern Superchargers,Manchester Originals,Headingley,male,168,91,9,6,9.23,32
Northern Superchargers,Manchester Originals,Headingley,male,172,92,8,6,9.35,28
Northern Superchargers,Manchester Originals,Headingley,male,176,93,7,6,9.46,24
Northern Superchargers,Manchester Originals,Headingley,male,182,94,6,6,9.68,18
Northern Superchargers,Manchester Originals,Headingley,male,186,95,5,6,9.79,14
Northern Superchargers,Manchester Originals,Headingley,male,187,96,4,6,9.74,13
Northern Superchargers,Manchester Originals,Headingley,male,191,97,3,6,9.85,9
Northern Superchargers,Manchester Originals,Headingley,male,193,96,4,6,10.05,7
Northern Superchargers,Manchester Originals,Headingley,male,195,97,3,6,10.05,5
Northern Superchargers,Manchester Originals,Headingley,male,196,98,2,6,10.0,4
Northern Superchargers,Manchester Originals,Headingley,male,196,99,1,5,9.9,4
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,1,1,99,10,5.0,165
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,1,2,98,10,2.5,165
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,1,3,97,10,1.67,165
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,5,4,96,10,6.25,161
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,9,5,95,10,9.0,157
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,13,6,94,10,10.83,153
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,14,7,93,10,10.0,152
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,15,8,92,10,9.38,151
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,16,9,91,10,8.89,150
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,20,10,90,10,10.0,146
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,20,11,89,10,9.09,146
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,24,12,88,10,10.0,142
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,24,13,87,9,9.23,142
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,25,14,86,9,8.93,141
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,29,15,85,9,9.67,137
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,31,16,84,9,9.69,135
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,32,17,83,9,9.41,134
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,33,18,82,9,9.17,133
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,34,19,81,9,8.95,132
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,35,20,80,9,8.75,131
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,35,21,79,9,8.33,131
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,39,22,78,9,8.86,127
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,40,23,77,9,8.7,126
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,40,24,76,9,8.33,126
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,41,25,75,9,8.2,125
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,42,26,74,9,8.08,124
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,43,27,73,9,7.96,123
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,43,28,72,9,7.68,123
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,43,29,71,9,7.41,123
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,43,30,70,9,7.17,123
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,44,31,69,9,7.1,122
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,45,32,68,9,7.03,121
Birmingham Phoenix,Trent Rockets,Trent Bridge,male,46,33,67,9,6.97,120
