batting_team,bowling_team,venue,gender,runs_left,balls_left,wickets_left,target_runs,crr,rrr,result
Northern Superchargers,Welsh Fire,Headingley,male,148,83,10,174,7.65,8.92,0
Northern Superchargers,Welsh Fire,Headingley,male,147,82,10,174,7.5,8.96,0
Northern Superchargers,Welsh Fire,Headingley,male,146,81,10,174,7.37,9.01,0
Northern Superchargers,Welsh Fire,Headingley,male,142,80,10,174,8.0,8.88,0
Northern Superchargers,Welsh Fire,Headingley,male,138,79,10,174,8.57,8.73,0
Northern Superchargers,Welsh Fire,Headingley,male,138,78,10,174,8.18,8.85,0
Northern Superchargers,Welsh Fire,Headingley,male,138,77,9,174,7.83,8.96,0
Northern Superchargers,Welsh Fire,Headingley,male,137,76,9,174,7.71,9.01,0
Northern Superchargers,Welsh Fire,Headingley,male,136,75,9,174,7.6,9.07,0
Northern Superchargers,Welsh Fire,Headingley,male,135,74,9,174,7.5,9.12,0
Northern Superchargers,Welsh Fire,Headingley,male,135,73,8,174,7.22,9.25,0
Northern Superchargers,Welsh Fire,Headingley,male,134,72,8,174,7.14,9.31,0
Northern Superchargers,Welsh Fire,Headingley,male,133,71,8,174,7.07,9.37,0
Northern Superchargers,Welsh Fire,Headingley,male,132,70,8,174,7.0,9.43,0
Northern Superchargers,Welsh Fire,Headingley,male,131,69,8,174,6.94,9.49,0
Northern Superchargers,Welsh Fire,Headingley,male,131,68,8,174,6.72,9.63,0
Northern Superchargers,Welsh Fire,Headingley,male,130,67,8,174,6.67,9.7,0
Northern Superchargers,Welsh Fire,Headingley,male,129,66,8,174,6.62,9.77,0
Northern Superchargers,Welsh Fire,Headingley,male,128,65,8,174,6.57,9.85,0
Northern Superchargers,Welsh Fire,Headingley,male,127,64,8,174,6.53,9.92,0
Northern Superchargers,Welsh Fire,Headingley,male,127,63,7,174,6.35,10.08,0
Northern Superchargers,Welsh Fire,Headingley,male,126,62,7,174,6.32,10.16,0
Northern Superchargers,Welsh Fire,Headingley,male,125,61,7,174,6.28,10.25,0
Northern Superchargers,Welsh Fire,Headingley,male,124,60,7,174,6.25,10.33,0
Northern Superchargers,Welsh Fire,Headingley,male,124,59,6,174,6.1,10.51,0
Northern Superchargers,Welsh Fire,Headingley,male,124,58,6,174,5.95,10.69,0
Northern Superchargers,Welsh Fire,Headingley,male,124,57,6,174,5.81,10.88,0
Northern Superchargers,Welsh Fire,Headingley,male,123,56,6,174,5.8,10.98,0
Northern Superchargers,Welsh Fire,Headingley,male,122,55,6,174,5.78,11.09,0
Northern Superchargers,Welsh Fire,Headingley,male,121,54,6,174,5.76,11.2,0
Northern Superchargers,Welsh Fire,Headingley,male,121,53,6,174,5.64,11.42,0
Northern Superchargers,Welsh Fire,Headingley,male,115,52,6,174,6.15,11.06,0
Northern Superchargers,Welsh Fire,Headingley,male,114,51,6,174,6.12,11.18,0
Northern Superchargers,Welsh Fire,Headingley,male,113,50,6,174,6.1,11.3,0
Northern Superchargers,Welsh Fire,Headingley,male,112,49,6,174,6.08,11.43,0
Northern Superchargers,Welsh Fire,Headingley,male,104,48,6,174,6.73,10.83,0
Northern Superchargers,Welsh Fire,Headingley,male,102,47,6,174,6.79,10.85,0
Northern Superchargers,Welsh Fire,Headingley,male,96,46,6,174,7.22,10.43,0
Northern Superchargers,Welsh Fire,Headingley,male,95,45,6,174,7.18,10.56,0
Northern Superchargers,Welsh Fire,Headingley,male,91,44,6,174,7.41,10.34,0
Northern Superchargers,Welsh Fire,Headingley,male,90,44,6,174,7.5,10.23,0
Northern Superchargers,Welsh Fire,Headingley,male,90,43,6,174,7.37,10.47,0
Northern Superchargers,Welsh Fire,Headingley,male,86,42,6,174,7.59,10.24,0
Northern Superchargers,Welsh Fire,Headingley,male,82,41,6,174,7.8,10.0,0
Northern Superchargers,Welsh Fire,Headingley,male,76,40,6,174,8.17,9.5,0
Northern Superchargers,Welsh Fire,Headingley,male,75,39,6,174,8.11,9.62,0
Northern Superchargers,Welsh Fire,Headingley,male,74,38,6,174,8.06,9.74,0
Northern Superchargers,Welsh Fire,Headingley,male,70,37,6,174,8.25,9.46,0
Northern Superchargers,Welsh Fire,Headingley,male,69,36,6,174,8.2,9.58,0
Northern Superchargers,Welsh Fire,Headingley,male,68,35,6,174,8.15,9.71,0
Northern Superchargers,Welsh Fire,Headingley,male,64,34,6,174,8.33,9.41,0
Northern Superchargers,Welsh Fire,Headingley,male,62,34,6,174,8.48,9.12,0
Northern Superchargers,Welsh Fire,Headingley,male,61,33,6,174,8.43,9.24,0
Northern Superchargers,Welsh Fire,Headingley,male,60,32,6,174,8.38,9.38,0
Northern Superchargers,Welsh Fire,Headingley,male,60,31,6,174,8.26,9.68,0
Northern Superchargers,Welsh Fire,Headingley,male,59,30,6,174,8.21,9.83,0
Northern Superchargers,Welsh Fire,Headingley,male,59,29,6,174,8.1,10.17,0
Northern Superchargers,Welsh Fire,Headingley,male,58,28,6,174,8.06,10.36,0
Northern Superchargers,Welsh Fire,Headingley,male,56,27,6,174,8.08,10.37,0
Northern Superchargers,Welsh Fire,Headingley,male,55,26,5,174,8.04,10.58,0
Northern Superchargers,Welsh Fire,Headingley,male,54,25,5,174,8.0,10.8,0
Northern Superchargers,Welsh Fire,Headingley,male,53,24,5,174,7.96,11.04,0
Northern Superchargers,Welsh Fire,Headingley,male,49,23,5,174,8.12,10.65,0
Northern Superchargers,Welsh Fire,Headingley,male,46,22,5,174,8.21,10.45,0
Northern Superchargers,Welsh Fire,Headingley,male,40,21,5,174,8.48,9.52,0
Northern Superchargers,Welsh Fire,Headingley,male,38,20,5,174,8.5,9.5,0
Northern Superchargers,Welsh Fire,Headingley,male,38,19,5,174,8.4,10.0,0
Northern Superchargers,Welsh Fire,Headingley,male,38,19,4,174,8.4,10.0,0
Northern Superchargers,Welsh Fire,Headingley,male,37,18,4,174,8.35,10.28,0
Northern Superchargers,Welsh Fire,Headingley,male,37,17,3,174,8.25,10.88,0
Northern Superchargers,Welsh Fire,Headingley,male,36,16,3,174,8.21,11.25,0
Northern Superchargers,Welsh Fire,Headingley,male,36,15,3,174,8.12,12.0,0
Northern Superchargers,Welsh Fire,Headingley,male,30,14,3,174,8.37,10.71,0
Northern Superchargers,Welsh Fire,Headingley,male,29,13,3,174,8.33,11.15,0
Northern Superchargers,Welsh Fire,Headingley,male,29,12,3,174,8.24,12.08,0
Northern Superchargers,Welsh Fire,Headingley,male,29,11,3,174,8.15,13.18,0
Northern Superchargers,Welsh Fire,Headingley,male,23,10,3,174,8.39,11.5,0
Northern Superchargers,Welsh Fire,Headingley,male,22,9,3,174,8.35,12.22,0
Northern Superchargers,Welsh Fire,Headingley,male,20,8,3,174,8.37,12.5,0
Northern Superchargers,Welsh Fire,Headingley,male,16,7,3,174,8.49,11.43,0
Northern Superchargers,Welsh Fire,Headingley,male,12,6,3,174,8.62,10.0,0
Northern Superchargers,Welsh Fire,Headingley,male,11,5,3,174,8.58,11.0,0
Northern Superchargers,Welsh Fire,Headingley,male,10,4,3,174,8.54,12.5,0
Northern Superchargers,Welsh Fire,Headingley,male,9,3,3,174,8.51,15.0,0
Northern Superchargers,Welsh Fire,Headingley,male,8,2,3,174,8.47,20.0,0
Northern Superchargers,Welsh Fire,Headingley,male,7,1,3,174,8.43,35.0,0
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,88,99,10,88,0.0,4.44,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,84,98,10,88,10.0,4.29,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,83,97,10,88,8.33,4.28,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,83,96,10,88,6.25,4.32,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,81,95,10,88,7.0,4.26,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,81,94,10,88,5.83,4.31,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,81,93,10,88,5.0,4.35,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,80,92,10,88,5.0,4.35,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,79,91,10,88,5.0,4.34,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,75,90,10,88,6.5,4.17,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,71,89,10,88,7.73,3.99,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,70,88,10,88,7.5,3.98,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,68,87,10,88,7.69,3.91,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,66,86,10,88,7.86,3.84,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,65,85,10,88,7.67,3.82,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,64,84,10,88,7.5,3.81,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,60,84,10,88,8.75,3.57,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,56,83,10,88,9.41,3.37,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,56,82,9,88,8.89,3.41,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,56,81,9,88,8.42,3.46,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,56,80,9,88,8.0,3.5,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,56,79,9,88,7.62,3.54,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,52,78,9,88,8.18,3.33,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,51,77,9,88,8.04,3.31,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,47,76,9,88,8.54,3.09,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,46,75,9,88,8.4,3.07,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,46,74,9,88,8.08,3.11,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,46,73,9,88,7.78,3.15,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,42,72,9,88,8.21,2.92,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,41,71,9,88,8.1,2.89,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,40,70,9,88,8.0,2.86,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,40,69,9,88,7.74,2.9,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,40,68,9,88,7.5,2.94,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,40,67,8,88,7.27,2.99,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,36,66,8,88,7.65,2.73,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,35,65,8,88,7.57,2.69,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,35,64,8,88,7.36,2.73,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,34,63,8,88,7.3,2.7,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,33,62,8,88,7.24,2.66,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,32,61,8,88,7.18,2.62,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,60,8,88,7.12,2.58,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,59,8,88,6.95,2.63,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,58,7,88,6.79,2.67,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,57,7,88,6.63,2.72,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,56,7,88,6.48,2.77,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,55,7,88,6.33,2.82,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,54,7,88,6.2,2.87,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,31,53,7,88,6.06,2.92,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,30,52,7,88,6.04,2.88,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,29,51,7,88,6.02,2.84,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,28,50,7,88,6.0,2.8,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,27,49,7,88,5.98,2.76,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,23,48,7,88,6.25,2.4,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,22,47,7,88,6.23,2.34,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,18,46,7,88,6.48,1.96,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,18,45,7,88,6.36,2.0,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,17,44,7,88,6.34,1.93,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,15,43,7,88,6.4,1.74,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,14,42,7,88,6.38,1.67,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,13,41,7,88,6.36,1.59,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,12,40,7,88,6.33,1.5,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,11,39,7,88,6.31,1.41,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,38,7,88,6.29,1.32,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,37,7,88,6.19,1.35,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,36,7,88,6.09,1.39,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,35,7,88,6.0,1.43,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,34,7,88,5.91,1.47,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,10,33,7,88,5.82,1.52,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,9,32,7,88,5.81,1.41,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,5,31,7,88,6.01,0.81,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,3,30,7,88,6.07,0.5,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,3,29,6,88,5.99,0.52,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,3,28,6,88,5.9,0.54,1
Manchester Originals,Birmingham Phoenix,Emirates Old Trafford,male,-1,27,6,88,6.1,-0.19,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,131,99,10,133,10.0,6.62,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,131,98,10,133,5.0,6.68,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,131,97,10,133,3.33,6.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,130,96,10,133,3.75,6.77,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,129,95,10,133,4.0,6.79,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,123,94,10,133,8.33,6.54,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,123,93,10,133,7.14,6.61,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,122,92,10,133,6.88,6.63,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,121,91,10,133,6.67,6.65,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,117,90,10,133,8.0,6.5,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,117,89,10,133,7.27,6.57,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,117,89,10,133,7.27,6.57,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,117,88,10,133,6.67,6.65,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,87,10,133,7.69,6.49,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,86,9,133,7.14,6.57,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,85,9,133,6.67,6.65,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,84,9,133,6.25,6.73,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,83,8,133,5.88,6.81,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,113,82,7,133,5.56,6.89,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,112,81,7,133,5.53,6.91,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,112,80,7,133,5.25,7.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,110,79,7,133,5.48,6.96,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,109,78,7,133,5.45,6.99,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,109,77,7,133,5.22,7.08,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,109,76,7,133,5.0,7.17,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,109,75,7,133,4.8,7.27,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,108,74,7,133,4.81,7.3,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,107,73,7,133,4.81,7.33,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,106,72,7,133,4.82,7.36,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,100,71,7,133,5.69,7.04,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,99,70,7,133,5.67,7.07,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,99,69,7,133,5.48,7.17,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,98,68,7,133,5.47,7.21,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,97,67,7,133,5.45,7.24,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,97,66,6,133,5.29,7.35,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,65,6,133,5.29,7.38,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,64,6,133,5.14,7.5,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,63,6,133,5.0,7.62,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,62,6,133,4.87,7.74,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,61,6,133,4.74,7.87,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,96,60,6,133,4.62,8.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,95,59,6,133,4.63,8.05,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,94,58,6,133,4.64,8.1,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,94,57,6,133,4.53,8.25,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,92,56,6,133,4.66,8.21,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,92,55,5,133,4.56,8.36,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,91,54,5,133,4.57,8.43,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,91,53,5,133,4.47,8.58,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,91,52,5,133,4.38,8.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,90,51,5,133,4.39,8.82,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,89,50,5,133,4.4,8.9,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,88,49,5,133,4.41,8.98,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,87,48,5,133,4.42,9.06,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,83,47,5,133,4.72,8.83,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,77,46,5,133,5.19,8.37,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,76,45,5,133,5.18,8.44,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,75,44,5,133,5.18,8.52,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,75,43,5,133,5.09,8.72,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,75,42,4,133,5.0,8.93,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,71,41,4,133,5.25,8.66,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,70,40,4,133,5.25,8.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,66,39,4,133,5.49,8.46,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,65,38,4,133,5.48,8.55,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,64,37,4,133,5.48,8.65,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,63,36,4,133,5.47,8.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,63,35,4,133,5.38,9.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,63,34,4,133,5.3,9.26,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,59,34,4,133,5.61,8.68,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,53,33,4,133,5.97,8.03,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,53,32,4,133,5.88,8.28,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,49,31,4,133,6.09,7.9,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,48,30,4,133,6.07,8.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,48,29,3,133,5.99,8.28,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,47,28,3,133,5.97,8.39,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,47,27,3,133,5.89,8.7,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,45,26,3,133,5.95,8.65,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,44,25,3,133,5.93,8.8,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,43,24,3,133,5.92,8.96,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,42,24,3,133,5.99,8.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,36,23,3,133,6.3,7.83,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,36,22,3,133,6.22,8.18,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,32,21,3,133,6.39,7.62,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,32,20,3,133,6.31,8.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,30,19,3,133,6.36,7.89,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,30,18,2,133,6.28,8.33,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,29,17,2,133,6.27,8.53,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,28,16,2,133,6.25,8.75,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,28,15,2,133,6.18,9.33,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,28,14,2,133,6.1,10.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,24,13,2,133,6.26,9.23,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,23,12,2,133,6.25,9.58,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,23,11,2,133,6.18,10.45,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,22,10,2,133,6.17,11.0,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,16,9,2,133,6.43,8.89,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,10,9,2,133,6.76,5.56,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,9,8,2,133,6.74,5.62,1
Trent Rockets,Northern Superchargers,Trent Bridge,male,8,7,2,133,6.72,5.71,1
